label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score
Buttress,2,PN-sampled,20263636,10,29,986,8,48,21,769,2,32,0.015902353450655937,0.03385695815086365,0.0712985098361969,17.771615982055664,0.859375,0.5909090909090909,0.46867233514785767,0.4103947579860687
Buttress,2,Ignore,20263636,10,29,986,8,48,21,769,2,32,0.015902353450655937,0.03385695815086365,0.0712985098361969,17.771615982055664,0.6875,0.17763157894736842,0.4588348865509033,0.4796021580696106
Buttress,2,nnPU-sampled,20263636,10,29,986,8,48,21,769,2,32,0.015902353450655937,0.03385695815086365,0.0712985098361969,17.771615982055664,0.953125,0.7,0.9596707820892334,0.5000847578048706
Buttress,2,IPW-nnPU,20263636,10,29,986,8,48,21,769,2,32,0.015902353450655937,0.03385695815086365,0.0712985098361969,17.771615982055664,0.84375,0.34090909090909094,0.9587516188621521,0.4558519423007965
Buttress,2,FullPool-nnPU,20263636,10,29,986,8,48,21,769,2,32,0.015902353450655937,0.03385695815086365,0.0712985098361969,17.771615982055664,0.875,0.3611111111111111,0.9722696542739868,0.43060556054115295
Buttress,3,PN-sampled,20264645,10,29,986,8,48,23,776,2,26,0.01448002364486456,0.03142068162560463,0.0712985098361969,18.87271499633789,0.9230769230769231,0.6666666666666666,0.5326153039932251,0.41149595379829407
Buttress,3,Ignore,20264645,10,29,986,8,48,23,776,2,26,0.01448002364486456,0.03142068162560463,0.0712985098361969,18.87271499633789,1.0,1.0,0.5159146189689636,0.48291683197021484
Buttress,3,nnPU-sampled,20264645,10,29,986,8,48,23,776,2,26,0.01448002364486456,0.03142068162560463,0.0712985098361969,18.87271499633789,0.8269230769230769,0.35,0.957432746887207,0.519621729850769
Buttress,3,IPW-nnPU,20264645,10,29,986,8,48,23,776,2,26,0.01448002364486456,0.03142068162560463,0.0712985098361969,18.87271499633789,0.8461538461538463,0.3611111111111111,0.962442934513092,0.5299565196037292
Buttress,3,FullPool-nnPU,20264645,10,29,986,8,48,23,776,2,26,0.01448002364486456,0.03142068162560463,0.0712985098361969,18.87271499633789,0.7884615384615384,0.5769230769230769,0.951935350894928,0.43229925632476807
Buttress,4,PN-sampled,20265654,10,29,986,8,48,21,779,2,40,0.015902353450655937,0.03142068162560463,0.07903637737035751,17.944774627685547,0.825,0.18333333333333335,0.5019375681877136,0.4023160934448242
Buttress,4,Ignore,20265654,10,29,986,8,48,21,779,2,40,0.015902353450655937,0.03142068162560463,0.07903637737035751,17.944774627685547,0.9624999999999999,0.5,0.5125669240951538,0.4655742943286896
Buttress,4,nnPU-sampled,20265654,10,29,986,8,48,21,779,2,40,0.015902353450655937,0.03142068162560463,0.07903637737035751,17.944774627685547,0.5,0.07670454545454546,0.8938500881195068,0.44111087918281555
Buttress,4,IPW-nnPU,20265654,10,29,986,8,48,21,779,2,40,0.015902353450655937,0.03142068162560463,0.07903637737035751,17.944774627685547,0.6375,0.09126984126984126,0.938987672328949,0.5076168775558472
Buttress,4,FullPool-nnPU,20265654,10,29,986,8,48,21,779,2,40,0.015902353450655937,0.03142068162560463,0.07903637737035751,17.944774627685547,0.5874999999999999,0.10591133004926108,0.9345884323120117,0.4230341911315918
Buttress,5,PN-sampled,20266663,10,29,986,8,48,28,839,2,36,0.01448002364486456,0.032082606106996536,0.07903637737035751,22.749853134155273,0.3611111111111111,0.06869369369369369,0.38051432371139526,0.347381055355072
Buttress,5,Ignore,20266663,10,29,986,8,48,28,839,2,36,0.01448002364486456,0.032082606106996536,0.07903637737035751,22.749853134155273,0.4861111111111111,0.2763157894736842,0.4235089123249054,0.43589162826538086
Buttress,5,nnPU-sampled,20266663,10,29,986,8,48,28,839,2,36,0.01448002364486456,0.032082606106996536,0.07903637737035751,22.749853134155273,0.18055555555555552,0.04754440961337513,0.6533694267272949,0.3931453227996826
Buttress,5,IPW-nnPU,20266663,10,29,986,8,48,28,839,2,36,0.01448002364486456,0.032082606106996536,0.07903637737035751,22.749853134155273,0.3611111111111111,0.07177033492822966,0.6369850039482117,0.42774826288223267
Buttress,5,FullPool-nnPU,20266663,10,29,986,8,48,28,839,2,36,0.01448002364486456,0.032082606106996536,0.07903637737035751,22.749853134155273,0.19444444444444442,0.04805491990846682,0.7351665496826172,0.4319296181201935
Buttress,6,PN-sampled,20267672,10,29,986,8,48,24,794,2,37,0.01448002364486456,0.033630482852458954,0.07903637737035751,19.14125633239746,0.9864864864864865,0.8333333333333333,0.5545288920402527,0.4089280068874359
Buttress,6,Ignore,20267672,10,29,986,8,48,24,794,2,37,0.01448002364486456,0.033630482852458954,0.07903637737035751,19.14125633239746,0.9594594594594594,0.5,0.5298820734024048,0.48087817430496216
Buttress,6,nnPU-sampled,20267672,10,29,986,8,48,24,794,2,37,0.01448002364486456,0.033630482852458954,0.07903637737035751,19.14125633239746,0.8513513513513513,0.5769230769230769,0.9574017524719238,0.4918970465660095
