label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score
Buttress,0,PN-sampled,20261618,10,31,986,8,48,22,769,2,22,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.6590909090909091,0.17692307692307693,0.4593333601951599,0.40754032135009766
Buttress,0,Ignore,20261618,10,31,986,8,48,22,769,2,22,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.7045454545454545,0.20833333333333331,0.4740692973136902,0.4777612090110779
Buttress,0,nnPU-sampled,20261618,10,31,986,8,48,22,769,2,22,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.5454545454545454,0.15555555555555556,0.9345083236694336,0.4510347247123718
Buttress,0,IPW-nnPU,20261618,10,31,986,8,48,22,769,2,22,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.5681818181818181,0.18055555555555555,0.9577009677886963,0.45373472571372986
Buttress,0,FullPool-nnPU,20261618,10,31,986,8,48,22,769,2,22,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.8863636363636364,0.6428571428571428,0.9722696542739868,0.43060556054115295
Buttress,1,PN-sampled,20262627,10,31,986,8,48,25,782,2,38,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.915390014648438,0.9736842105263158,0.5833333333333333,0.5351430773735046,0.405019074678421
Buttress,1,Ignore,20262627,10,31,986,8,48,25,782,2,38,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.915390014648438,0.9736842105263158,0.5833333333333333,0.5266537666320801,0.48161545395851135
Buttress,1,nnPU-sampled,20262627,10,31,986,8,48,25,782,2,38,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.915390014648438,0.8552631578947368,0.25757575757575757,0.9657044410705566,0.41436514258384705
Buttress,1,IPW-nnPU,20262627,10,31,986,8,48,25,782,2,38,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.915390014648438,0.8947368421052632,0.26666666666666666,0.9853842258453369,0.46900999546051025
Buttress,1,FullPool-nnPU,20262627,10,31,986,8,48,25,782,2,38,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.915390014648438,0.9605263157894737,0.7,0.981968879699707,0.44943472743034363
Buttress,2,PN-sampled,20263636,10,31,986,8,48,22,769,2,32,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.65625,0.2121212121212121,0.4446205496788025,0.40768927335739136
Buttress,2,Ignore,20263636,10,31,986,8,48,22,769,2,32,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.6875,0.17763157894736842,0.4588348865509033,0.4796021580696106
Buttress,2,nnPU-sampled,20263636,10,31,986,8,48,22,769,2,32,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.578125,0.11490683229813664,0.9345083236694336,0.4510347247123718
Buttress,2,IPW-nnPU,20263636,10,31,986,8,48,22,769,2,32,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.59375,0.11011904761904762,0.9577009677886963,0.45373472571372986
Buttress,2,FullPool-nnPU,20263636,10,31,986,8,48,22,769,2,32,0.014226764440536499,0.036919280886650085,0.06374938040971756,17.660411834716797,0.875,0.3611111111111111,0.9722696542739868,0.43060556054115295
Buttress,3,PN-sampled,20264645,10,31,986,8,48,23,776,2,26,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.04507827758789,0.8461538461538461,0.26666666666666666,0.5154829025268555,0.41608530282974243
Buttress,3,Ignore,20264645,10,31,986,8,48,23,776,2,26,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.04507827758789,1.0,1.0,0.5159146189689636,0.48291683197021484
Buttress,3,nnPU-sampled,20264645,10,31,986,8,48,23,776,2,26,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.04507827758789,0.7307692307692307,0.23809523809523808,0.930408239364624,0.41687220335006714
Buttress,3,IPW-nnPU,20264645,10,31,986,8,48,23,776,2,26,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.04507827758789,0.8076923076923077,0.26666666666666666,0.9633191823959351,0.4751470983028412
Buttress,3,FullPool-nnPU,20264645,10,31,986,8,48,23,776,2,26,0.014226764440536499,0.03977673500776291,0.06374938040971756,19.04507827758789,0.7884615384615384,0.5769230769230769,0.951935350894928,0.43229925632476807
Buttress,4,PN-sampled,20265654,10,31,986,8,48,27,779,2,40,0.014226764440536499,0.044083498418331146,0.07903637737035751,20.9415225982666,0.6625000000000001,0.1,0.47865480184555054,0.38643723726272583
Buttress,4,Ignore,20265654,10,31,986,8,48,27,779,2,40,0.014226764440536499,0.044083498418331146,0.07903637737035751,20.9415225982666,0.9624999999999999,0.5,0.5125669240951538,0.4655742943286896
Buttress,4,nnPU-sampled,20265654,10,31,986,8,48,27,779,2,40,0.014226764440536499,0.044083498418331146,0.07903637737035751,20.9415225982666,0.15000000000000002,0.04173290937996821,0.8787721395492554,0.47584018111228943
Buttress,4,IPW-nnPU,20265654,10,31,986,8,48,27,779,2,40,0.014226764440536499,0.044083498418331146,0.07903637737035751,20.9415225982666,0.5375,0.07393483709273183,0.9290679097175598,0.4523472189903259
Buttress,4,FullPool-nnPU,20265654,10,31,986,8,48,27,779,2,40,0.014226764440536499,0.044083498418331146,0.07903637737035751,20.9415225982666,0.5874999999999999,0.10591133004926108,0.9345884323120117,0.4230341911315918
Buttress,5,PN-sampled,20266663,10,31,986,8,48,24,839,2,36,0.014226764440536499,0.04432675987482071,0.07903637737035751,18.367509841918945,0.3055555555555556,0.05827702702702703,0.3759315013885498,0.3520350754261017
Buttress,5,Ignore,20266663,10,31,986,8,48,24,839,2,36,0.014226764440536499,0.04432675987482071,0.07903637737035751,18.367509841918945,0.4861111111111111,0.2763157894736842,0.4235089123249054,0.43589162826538086
Buttress,5,nnPU-sampled,20266663,10,31,986,8,48,24,839,2,36,0.014226764440536499,0.04432675987482071,0.07903637737035751,18.367509841918945,0.16666666666666669,0.04665314401622718,0.751955509185791,0.40035608410835266
Buttress,5,IPW-nnPU,20266663,10,31,986,8,48,24,839,2,36,0.014226764440536499,0.04432675987482071,0.07903637737035751,18.367509841918945,0.20833333333333331,0.04876615746180964,0.7727001905441284,0.46943429112434387
Buttress,5,FullPool-nnPU,20266663,10,31,986,8,48,24,839,2,36,0.014226764440536499,0.04432675987482071,0.07903637737035751,18.367509841918945,0.19444444444444442,0.04805491990846682,0.7351665496826172,0.4319296181201935
Buttress,6,PN-sampled,20267672,10,31,986,8,48,25,794,2,37,0.014734203927218914,0.0404941625893116,0.07903637737035751,19.891429901123047,0.9864864864864865,0.8333333333333333,0.5479803681373596,0.40621545910835266
Buttress,6,Ignore,20267672,10,31,986,8,48,25,794,2,37,0.014734203927218914,0.0404941625893116,0.07903637737035751,19.891429901123047,0.9594594594594594,0.5,0.5298820734024048,0.48087817430496216
Buttress,6,nnPU-sampled,20267672,10,31,986,8,48,25,794,2,37,0.014734203927218914,0.0404941625893116,0.07903637737035751,19.891429901123047,0.8918918918918919,0.6,0.9639030694961548,0.43404027819633484
Buttress,6,IPW-nnPU,20267672,10,31,986,8,48,25,794,2,37,0.014734203927218914,0.0404941625893116,0.07903637737035751,19.891429901123047,0.9054054054054054,0.6111111111111112,0.9595086574554443,0.4039941132068634
Buttress,6,FullPool-nnPU,20267672,10,31,986,8,48,25,794,2,37,0.014734203927218914,0.0404941625893116,0.07903637737035751,19.891429901123047,0.9189189189189189,0.625,0.9605676531791687,0.38427281379699707
Buttress,7,PN-sampled,20268681,10,31,986,8,48,26,808,2,38,0.014734203927218914,0.04541240260004997,0.07903637737035751,20.32842254638672,0.618421052631579,0.2833333333333333,0.4683018922805786,0.3809341490268707
Buttress,7,Ignore,20268681,10,31,986,8,48,26,808,2,38,0.014734203927218914,0.04541240260004997,0.07903637737035751,20.32842254638672,0.8947368421052632,0.26666666666666666,0.516105055809021,0.47007426619529724
Buttress,7,nnPU-sampled,20268681,10,31,986,8,48,26,808,2,38,0.014734203927218914,0.04541240260004997,0.07903637737035751,20.32842254638672,0.32894736842105265,0.05643879173290938,0.6577106714248657,0.368778795003891
Buttress,7,IPW-nnPU,20268681,10,31,986,8,48,26,808,2,38,0.014734203927218914,0.04541240260004997,0.07903637737035751,20.32842254638672,0.40789473684210525,0.06944444444444445,0.806646466255188,0.4241069257259369
Buttress,7,FullPool-nnPU,20268681,10,31,986,8,48,26,808,2,38,0.014734203927218914,0.04541240260004997,0.07903637737035751,20.32842254638672,0.5,0.08680555555555555,0.8782751560211182,0.46834224462509155
Buttress,8,PN-sampled,20269690,10,31,986,8,48,25,811,2,26,0.014734203927218914,0.044083498418331146,0.07903637737035751,19.837657928466797,0.46153846153846156,0.20238095238095238,0.403895765542984,0.3761250078678131
Buttress,8,Ignore,20269690,10,31,986,8,48,25,811,2,26,0.014734203927218914,0.044083498418331146,0.07903637737035751,19.837657928466797,0.4423076923076923,0.1607142857142857,0.4147712290287018,0.46437233686447144
Buttress,8,nnPU-sampled,20269690,10,31,986,8,48,25,811,2,26,0.014734203927218914,0.044083498418331146,0.07903637737035751,19.837657928466797,0.4230769230769231,0.09347826086956522,0.8027780652046204,0.35783979296684265
