label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score
Buttress,0,PN-sampled,20261618,10,34,986,8,48,26,769,2,22,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.7045454545454546,0.24358974358974358,0.47910457849502563,0.39823684096336365
Buttress,0,Ignore,20261618,10,34,986,8,48,26,769,2,22,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.7045454545454545,0.20833333333333331,0.4740692973136902,0.4777612090110779
Buttress,0,nnPU-sampled,20261618,10,34,986,8,48,26,769,2,22,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.8863636363636364,0.6428571428571428,0.9816006422042847,0.39876124262809753
Buttress,0,IPW-nnPU,20261618,10,34,986,8,48,26,769,2,22,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.8181818181818182,0.29166666666666663,0.983614981174469,0.5578145980834961
Buttress,0,FullPool-nnPU,20261618,10,34,986,8,48,26,769,2,22,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.8863636363636364,0.6428571428571428,0.9722696542739868,0.43060556054115295
Buttress,1,PN-sampled,20262627,10,34,986,8,48,25,782,2,38,0.013257733546197414,0.03583911061286926,0.08260073512792587,19.37224769592285,0.986842105263158,0.8333333333333333,0.5481692552566528,0.40660786628723145
Buttress,1,Ignore,20262627,10,34,986,8,48,25,782,2,38,0.013257733546197414,0.03583911061286926,0.08260073512792587,19.37224769592285,0.9736842105263158,0.5833333333333333,0.5266537666320801,0.48161545395851135
Buttress,1,nnPU-sampled,20262627,10,34,986,8,48,25,782,2,38,0.013257733546197414,0.03583911061286926,0.08260073512792587,19.37224769592285,0.9736842105263158,0.75,0.984313428401947,0.37010902166366577
Buttress,1,IPW-nnPU,20262627,10,34,986,8,48,25,782,2,38,0.013257733546197414,0.03583911061286926,0.08260073512792587,19.37224769592285,0.9078947368421053,0.29166666666666663,0.9885326623916626,0.5307616591453552
Buttress,1,FullPool-nnPU,20262627,10,34,986,8,48,25,782,2,38,0.013257733546197414,0.03583911061286926,0.08260073512792587,19.37224769592285,0.9605263157894737,0.7,0.981968879699707,0.44943472743034363
Buttress,2,PN-sampled,20263636,10,34,986,8,48,26,769,2,32,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.765625,0.3125,0.4644208252429962,0.3982905149459839
Buttress,2,Ignore,20263636,10,34,986,8,48,26,769,2,32,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.6875,0.17763157894736842,0.4588348865509033,0.4796021580696106
Buttress,2,nnPU-sampled,20263636,10,34,986,8,48,26,769,2,32,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.921875,0.6428571428571428,0.9816006422042847,0.39876124262809753
Buttress,2,IPW-nnPU,20263636,10,34,986,8,48,26,769,2,32,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.8125,0.25,0.983614981174469,0.5578145980834961
Buttress,2,FullPool-nnPU,20263636,10,34,986,8,48,26,769,2,32,0.014053995721042156,0.03239985555410385,0.08260073512792587,20.387351989746094,0.875,0.3611111111111111,0.9722696542739868,0.43060556054115295
Buttress,3,PN-sampled,20264645,10,34,986,8,48,24,776,2,26,0.013257733546197414,0.03614528849720955,0.08260073512792587,18.2519588470459,0.9230769230769231,0.6666666666666666,0.5273243188858032,0.4112836420536041
Buttress,3,Ignore,20264645,10,34,986,8,48,24,776,2,26,0.013257733546197414,0.03614528849720955,0.08260073512792587,18.2519588470459,1.0,1.0,0.5159146189689636,0.48291683197021484
Buttress,3,nnPU-sampled,20264645,10,34,986,8,48,24,776,2,26,0.013257733546197414,0.03614528849720955,0.08260073512792587,18.2519588470459,0.8076923076923077,0.5833333333333334,0.9735077619552612,0.4218476414680481
Buttress,3,IPW-nnPU,20264645,10,34,986,8,48,24,776,2,26,0.013257733546197414,0.03614528849720955,0.08260073512792587,18.2519588470459,0.8846153846153846,0.625,0.9723202586174011,0.5394306778907776
Buttress,3,FullPool-nnPU,20264645,10,34,986,8,48,24,776,2,26,0.013257733546197414,0.03614528849720955,0.08260073512792587,18.2519588470459,0.7884615384615384,0.5769230769230769,0.951935350894928,0.43229925632476807
Buttress,4,PN-sampled,20265654,10,34,986,8,48,28,779,2,40,0.014053995721042156,0.037215061485767365,0.08260073512792587,21.698965072631836,0.7375,0.12222222222222222,0.48750174045562744,0.3889142870903015
Buttress,4,Ignore,20265654,10,34,986,8,48,28,779,2,40,0.014053995721042156,0.037215061485767365,0.08260073512792587,21.698965072631836,0.9624999999999999,0.5,0.5125669240951538,0.4655742943286896
Buttress,4,nnPU-sampled,20265654,10,34,986,8,48,28,779,2,40,0.014053995721042156,0.037215061485767365,0.08260073512792587,21.698965072631836,0.26249999999999996,0.04726890756302521,0.902727484703064,0.4212241470813751
Buttress,4,IPW-nnPU,20265654,10,34,986,8,48,28,779,2,40,0.014053995721042156,0.037215061485767365,0.08260073512792587,21.698965072631836,0.6875,0.12878787878787878,0.9647414088249207,0.4833220839500427
Buttress,4,FullPool-nnPU,20265654,10,34,986,8,48,28,779,2,40,0.014053995721042156,0.037215061485767365,0.08260073512792587,21.698965072631836,0.5874999999999999,0.10591133004926108,0.9345884323120117,0.4230341911315918
Buttress,5,PN-sampled,20266663,10,34,986,8,48,28,839,2,36,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.94864845275879,0.375,0.07631578947368421,0.38697585463523865,0.3501192033290863
Buttress,5,Ignore,20266663,10,34,986,8,48,28,839,2,36,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.94864845275879,0.4861111111111111,0.2763157894736842,0.4235089123249054,0.43589162826538086
Buttress,5,nnPU-sampled,20266663,10,34,986,8,48,28,839,2,36,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.94864845275879,0.1527777777777778,0.04563492063492063,0.7526541948318481,0.3857095241546631
Buttress,5,IPW-nnPU,20266663,10,34,986,8,48,28,839,2,36,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.94864845275879,0.3194444444444444,0.06203007518796992,0.6479971408843994,0.5127356052398682
Buttress,5,FullPool-nnPU,20266663,10,34,986,8,48,28,839,2,36,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.94864845275879,0.19444444444444442,0.04805491990846682,0.7351665496826172,0.4319296181201935
Buttress,6,PN-sampled,20267672,10,34,986,8,48,28,794,2,37,0.013257733546197414,0.03614528849720955,0.08260073512792587,21.620952606201172,0.9864864864864865,0.8333333333333333,0.556159257888794,0.3986974060535431
Buttress,6,Ignore,20267672,10,34,986,8,48,28,794,2,37,0.013257733546197414,0.03614528849720955,0.08260073512792587,21.620952606201172,0.9594594594594594,0.5,0.5298820734024048,0.48087817430496216
Buttress,6,nnPU-sampled,20267672,10,34,986,8,48,28,794,2,37,0.013257733546197414,0.03614528849720955,0.08260073512792587,21.620952606201172,0.8918918918918919,0.6,0.9764525890350342,0.3847182095050812
Buttress,6,IPW-nnPU,20267672,10,34,986,8,48,28,794,2,37,0.013257733546197414,0.03614528849720955,0.08260073512792587,21.620952606201172,0.9054054054054054,0.6111111111111112,0.9782671332359314,0.4846037030220032
Buttress,6,FullPool-nnPU,20267672,10,34,986,8,48,28,794,2,37,0.013257733546197414,0.03614528849720955,0.08260073512792587,21.620952606201172,0.9189189189189189,0.625,0.9605676531791687,0.38427281379699707
Buttress,7,PN-sampled,20268681,10,34,986,8,48,28,808,2,38,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.57533073425293,0.7236842105263158,0.29545454545454547,0.49574676156044006,0.376711905002594
Buttress,7,Ignore,20268681,10,34,986,8,48,28,808,2,38,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.57533073425293,0.8947368421052632,0.26666666666666666,0.516105055809021,0.47007426619529724
Buttress,7,nnPU-sampled,20268681,10,34,986,8,48,28,808,2,38,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.57533073425293,0.5526315789473684,0.11559139784946236,0.8801504373550415,0.4385067820549011
Buttress,7,IPW-nnPU,20268681,10,34,986,8,48,28,808,2,38,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.57533073425293,0.5131578947368421,0.08333333333333334,0.9249212741851807,0.5532419681549072
Buttress,7,FullPool-nnPU,20268681,10,34,986,8,48,28,808,2,38,0.013257733546197414,0.023230139166116714,0.06669393181800842,22.57533073425293,0.5,0.08680555555555555,0.8782751560211182,0.46834224462509155
Buttress,8,PN-sampled,20269690,10,34,986,8,48,28,811,2,26,0.013257733546197414,0.023230139166116714,0.08260073512792587,22.184703826904297,0.4423076923076923,0.1607142857142857,0.40895983576774597,0.3747272491455078
Buttress,8,Ignore,20269690,10,34,986,8,48,28,811,2,26,0.013257733546197414,0.023230139166116714,0.08260073512792587,22.184703826904297,0.4423076923076923,0.1607142857142857,0.4147712290287018,0.46437233686447144
Buttress,8,nnPU-sampled,20269690,10,34,986,8,48,28,811,2,26,0.013257733546197414,0.023230139166116714,0.08260073512792587,22.184703826904297,0.5,0.165,0.8114018440246582,0.3720293641090393
Buttress,8,IPW-nnPU,20269690,10,34,986,8,48,28,811,2,26,0.013257733546197414,0.023230139166116714,0.08260073512792587,22.184703826904297,0.4230769230769231,0.13571428571428573,0.6987526416778564,0.5517378449440002
Buttress,8,FullPool-nnPU,20269690,10,34,986,8,48,28,811,2,26,0.013257733546197414,0.023230139166116714,0.08260073512792587,22.184703826904297,0.5,0.20512820512820512,0.7744712829589844,0.4336085021495819
Buttress,9,PN-sampled,20270699,10,34,986,8,48,27,792,2,38,0.013257733546197414,0.037978656589984894,0.08260073512792587,20.684873580932617,0.8552631578947368,0.25757575757575757,0.5030798316001892,0.40020421147346497
Buttress,9,Ignore,20270699,10,34,986,8,48,27,792,2,38,0.013257733546197414,0.037978656589984894,0.08260073512792587,20.684873580932617,0.9342105263157895,0.3666666666666667,0.5207246541976929,0.48089128732681274
